run,profile,profile_label,seed,initialStateHash,status,completed,failed_stage,failure_reason,maxBattles,maxTurnsPerBattle,maxBossLosses,totalBattles,normalBattles,bossBattles,totalTurns,wins,losses,kos,guardTurns,maxGuardStreak,maxBattleTurns,guardLoopBattles,battles50Plus,battles100Plus,stalledBattles,timerOrTurnCaps,scoutAttempts,scoutSuccesses,scoutCharmPurchases,scoutCharmGold,scoutCharmConsumed,scoutCharmWasted,zeroRewardScoutWins,scoutEncountersByStage,scoutSuccessesByStage,fusions,fusionLevelDebt,levelRecoveryBattles,equips,trainingBooks,trainingGold,freeHeals,freeHealPoints,questClaims,questGold,rankClaims,rankGold,battleGold,defeatGoldLost,firstBRankBattle,firstARankBattle,firstSRankBattle,minGold,actions,finalGold,finalHighestLevel,finalPlayerRank,finalOwned,finalDexDiscovered,finalDexScouted,finalParty,finalPartyData,bossesCleared,goldInflow,goldSink,goldSinkRate,charmWasteRate,sourceRandomCalls,scenario
254,balanced,バランス,2211602980,e0cd4f36bd047ac9e2d6c21f81eb71d67d5fcbe6b2d1579a5a60993470e985e9,completed,1,,,400,200,40,61,39,22,289,41,20,51,12,1,20,0,0,0,0,0,24,7,0,0,1,1,5,[object Object],[object Object],0,0,0,7,79,4740,61,2744,27,8180,4,750,4175,5366,,,,80,[object Object],3079,20,5,8,20,8,ルーメンオウル Lv20 / シンダーホーン Lv18 / トゲホッグ Lv19,"[object Object],[object Object],[object Object]",5,13185,10106,0.7664770572620402,1,1662,finalist
255,collector,収集・配合,3695577433,da04d9d96396ca062fa0ec3707fa4df860d20ea6377151c1666a8c8ff621ea01,completed,1,,,400,200,40,78,46,32,369,61,17,59,9,1,25,0,0,0,0,0,43,11,40,2000,41,31,8,[object Object],[object Object],0,0,0,10,75,4500,78,2837,32,23680,5,1100,5764,15250,45,,,80,[object Object],8874,26,6,12,21,12,シンダーホーン Lv23 / グルーモス Lv19 / リーファウル Lv26,"[object Object],[object Object],[object Object]",5,30624,21750,0.7102272727272727,0.7560975609756098,2155,finalist
256,rush,速攻,4055805676,a48fa30b8555d4195496fcbb1713b5402b038f75d967d4eefa54249e8d1a3d23,stuck,0,tower,boss_retry_cap,400,200,40,121,70,51,462,67,54,198,0,0,8,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,185,11100,121,10130,23,6400,4,750,7917,3794,,,,80,[object Object],253,26,5,3,23,3,プフバット Lv23 / リーフリン Lv25 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,15147,14894,0.9832970225127088,1,2947,finalist
257,balanced,バランス,3653224502,7b5acfc215e94feb350e3c84acc720f07a7b3958cf426758f38fad5000e3f744,completed,1,,,400,200,40,118,76,42,526,81,37,129,7,1,15,0,0,0,0,0,16,8,0,0,1,1,6,[object Object],[object Object],0,0,0,9,182,10920,118,6566,28,9080,5,1100,9694,6650,,,,80,[object Object],2384,27,6,9,21,9,ルミネル Lv26 / リーファウル Lv27 / トゲホッグ Lv27,"[object Object],[object Object],[object Object]",5,19954,17570,0.8805252079783502,1,3202,finalist
258,collector,収集・配合,2488360441,9d245ec28e49f8a5747bd23833451150889a4cf39d3a0a5e6c0050db6f23ce6e,completed,1,,,400,200,40,77,40,37,446,56,21,85,7,1,22,0,0,0,0,0,70,9,35,1750,36,27,7,[object Object],[object Object],0,0,0,7,123,7380,77,5445,31,23080,5,1100,6214,18114,42,,,80,[object Object],3230,27,6,10,19,10,ルミネル Lv22 / シンドレイク Lv25 / トゲホッグ Lv27,"[object Object],[object Object],[object Object]",5,30474,27244,0.8940080068254905,0.75,2406,finalist
259,rush,速攻,2579457131,362491d29548e6a8bc4cd567f2f6dfda76f0ce1384ed8dd0ef6a2464667ce2b4,stuck,0,tower,boss_retry_cap,400,200,40,124,71,53,470,69,55,196,0,0,7,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,200,12000,124,8848,23,6400,4,750,8088,3041,,,,80,[object Object],277,26,5,3,21,3,プフバット Lv25 / リーフリン Lv25 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,15318,15041,0.9819166993080036,1,2988,finalist
260,balanced,バランス,1922849367,505bc78d14f6f81d7c0284d8864b6f2d65b1c2f4c0b5de04e1306a3eb7e26929,completed,1,,,400,200,40,114,73,41,435,77,37,123,29,1,12,0,0,0,0,0,26,5,0,0,1,1,5,[object Object],[object Object],0,0,0,5,189,11340,114,5556,28,9080,5,1100,9140,6613,,,,80,[object Object],1447,26,6,6,22,6,クリスタゴン Lv25 / アッシュインプ Lv24 / ペブロン Lv26,"[object Object],[object Object],[object Object]",5,19400,17953,0.9254123711340206,1,2775,finalist
261,collector,収集・配合,3557275610,fd31f5b75b4e0e2f4bf01e5dd1b9e2922f5bfb7cb5af461dbdf42029525f1c93,completed,1,,,400,200,40,106,65,41,690,72,34,117,18,1,31,0,0,0,0,0,44,12,54,2700,55,43,10,[object Object],[object Object],0,0,0,11,81,4860,106,6389,28,8780,5,1100,6956,7993,,,,80,[object Object],1363,22,6,13,24,13,ルーメンオウル Lv20 / クリスタゴン Lv22 / ルミネル Lv22,"[object Object],[object Object],[object Object]",5,16916,15553,0.9194253960747222,0.7818181818181819,3605,finalist
262,rush,速攻,4215839866,0032733fe3c438d40e0ae0981c41e78009285d17cc356bd52cb2e584140895b4,stuck,0,tower,boss_retry_cap,400,200,40,113,65,48,416,64,49,180,0,0,7,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,183,10980,113,8370,23,6400,4,750,7680,3648,,,,80,[object Object],282,26,5,3,23,3,プフバット Lv24 / つぼみラビ Lv25 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,14910,14628,0.9810865191146881,1,2691,finalist
263,balanced,バランス,2146375593,2340e772745b6fd43e818e239623f5c576aaed07cf59779d15536c60fb6e9946,completed,1,,,400,200,40,98,61,37,465,67,31,106,12,1,22,0,0,0,0,0,20,5,0,0,1,1,5,[object Object],[object Object],0,0,0,6,150,9000,98,5672,28,9080,5,1100,7632,5555,,,,80,[object Object],3337,25,6,6,22,6,ルミネル Lv24 / シンドレイク Lv24 / リーファウル Lv25,"[object Object],[object Object],[object Object]",5,17892,14555,0.8134920634920635,1,2708,finalist
264,collector,収集・配合,3359517701,4447da65b1e1332d5bc8b8793d37f48f5449cd258fc3ca6c0db1bd18231b0620,completed,1,,,400,200,40,113,73,40,475,75,38,137,13,1,21,0,0,0,0,0,26,10,59,2950,60,47,8,[object Object],[object Object],0,0,0,8,81,4860,113,6406,28,8780,5,1100,7897,8837,,,,80,[object Object],1210,23,6,11,22,11,クリスタゴン Lv22 / グルーモス Lv22 / リーファウル Lv23,"[object Object],[object Object],[object Object]",5,17857,16647,0.9322394579156633,0.7833333333333333,2946,finalist
265,rush,速攻,845936963,99af4a131696ea63e1a0a418e5faed78af2d7a0f3208a29c7c6ace9ffe28b440,stuck,0,tower,boss_retry_cap,400,200,40,116,65,51,402,67,49,156,0,0,7,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,194,11640,116,6465,23,6400,4,750,7794,3081,,,,80,[object Object],303,26,5,3,21,3,トゲホッグ Lv25 / プフバット Lv26 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,15024,14721,0.979832268370607,1,2679,finalist
266,balanced,バランス,4136446184,3354500785dd2f7e3bb8a452105b4960ebdcc72f2cc2bf6e1fc7091ffc6c399c,completed,1,,,400,200,40,94,59,35,383,66,28,91,9,1,19,0,0,0,0,0,18,6,0,0,1,1,4,[object Object],[object Object],0,0,0,6,155,9300,94,4941,28,9080,5,1100,7920,6483,,,,80,[object Object],2397,26,6,7,20,7,グルーモス Lv24 / ギアビット Lv25 / つぼみラビ Lv26,"[object Object],[object Object],[object Object]",5,18180,15783,0.8681518151815182,1,2375,finalist
267,collector,収集・配合,2988859721,c2ed545ff99c5a040e3ae3b81b9ecae75ed4ec6044dd6b574318ae3749c6b9d1,completed,1,,,400,200,40,94,60,34,533,63,31,92,17,1,44,0,0,0,0,0,32,12,48,2400,49,35,9,[object Object],[object Object],0,0,0,9,76,4560,94,4019,28,8780,4,750,6574,7996,33,,,80,[object Object],1228,23,5,13,20,13,ルーメンオウル Lv22 / クリスタゴン Lv20 / ドリモール Lv23,"[object Object],[object Object],[object Object]",5,16184,14956,0.9241225902125556,0.7142857142857143,2867,finalist
268,rush,速攻,133808069,11cdb9e48f3a899559349a8d51b6fb82c5852a0194e9fbacf3cdb5a62ee018e3,stuck,0,tower,boss_retry_cap,400,200,40,112,64,48,394,64,48,154,0,0,8,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,196,11760,112,5174,23,6400,4,750,7838,3015,,,,80,[object Object],293,26,5,3,23,3,ドリモール Lv25 / つぼみラビ Lv26 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,15068,14775,0.9805548181576852,1,2612,finalist
269,balanced,バランス,1983987364,5108d279d55a97da543a3df553b6649ecc2ef2f967355cba19755447088b9b93,completed,1,,,400,200,40,79,49,30,402,53,26,94,8,1,20,0,0,0,0,0,15,7,0,0,1,1,6,[object Object],[object Object],0,0,0,7,108,6480,79,4569,27,8180,4,750,5901,6069,,,,80,[object Object],2362,22,5,8,21,8,ルミネル Lv22 / リーファウル Lv21 / ドリモール Lv22,"[object Object],[object Object],[object Object]",5,14911,12549,0.8415934544966803,1,2300,finalist
270,collector,収集・配合,2490400485,1b236df1d74bb99168d34dc77fc801aafea64df44a2e63405af7098cc2b3f475,completed,1,,,400,200,40,118,76,42,693,75,43,151,17,1,64,0,1,0,0,0,50,10,60,3000,61,40,8,[object Object],[object Object],0,0,0,10,68,4080,118,5908,29,10980,5,1100,7790,11660,,,,80,[object Object],1210,23,6,11,22,11,ルーメンオウル Lv23 / クリスタゴン Lv22 / グルーモス Lv22,"[object Object],[object Object],[object Object]",5,19950,18740,0.9393483709273183,0.6557377049180327,3674,finalist
271,rush,速攻,1408533876,4a84e7f6b207f63250ea562dbe9c5d695d3b9807a1b7fbab565831984e394fd4,stuck,0,tower,boss_retry_cap,400,200,40,110,62,48,428,64,46,156,0,0,9,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,192,11520,110,7753,23,6400,4,750,7713,3156,,,,80,[object Object],267,26,5,3,20,3,ペブロン Lv25 / リーフリン Lv26 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,14943,14676,0.9821321019875527,1,2695,finalist
272,balanced,バランス,609985818,0ed9332dc2cc7b36f4e7b3dc52f155016b0d8e533f6795d41c9bead06ac80412,completed,1,,,400,200,40,56,34,22,266,40,16,71,11,1,14,0,0,0,0,0,28,7,0,0,1,1,6,[object Object],[object Object],0,0,0,8,89,5340,56,3601,27,8180,4,750,4297,5790,,,,80,[object Object],2177,20,5,8,21,8,ルーメンオウル Lv19 / リーファウル Lv19 / トゲホッグ Lv20,"[object Object],[object Object],[object Object]",5,13307,11130,0.8364018937401367,1,1563,finalist
273,collector,収集・配合,3259863663,c7abc5776042114c9dc84bbdd6c291d16d6c9c141f94385b99c7c406c66d0c8e,completed,1,,,400,200,40,59,35,24,288,44,15,47,12,1,19,0,0,0,0,0,31,13,30,1500,31,18,9,[object Object],[object Object],0,0,0,8,35,2100,59,2759,29,10980,4,750,4184,8321,30,,,80,[object Object],4073,20,5,14,20,14,シンダーホーン Lv20 / クリスタゴン Lv19 / トゲホッグ Lv19,"[object Object],[object Object],[object Object]",5,15994,11921,0.7453420032512192,0.5806451612903226,1667,finalist
274,rush,速攻,950796789,a80e9a3ef0fb9450bab9c1904b8b56661e33722b94c21219cb6eafdf380a84fa,stuck,0,tower,boss_retry_cap,400,200,40,113,63,50,391,66,47,148,0,0,7,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,195,11700,113,7730,23,6400,4,750,7534,2764,,,,80,[object Object],300,26,5,3,20,3,リーファウル Lv23 / ドリモール Lv26 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,14764,14464,0.9796803034408019,1,2630,finalist
275,balanced,バランス,2046900152,cd3df2f9507841e23e384cabca3febad392c42a09ce5febb7ac6237795065a9d,completed,1,,,400,200,40,61,37,24,251,44,17,51,8,1,19,0,0,0,0,0,15,7,0,0,1,1,5,[object Object],[object Object],0,0,0,7,120,7200,61,1944,27,8180,4,750,4548,4942,,,,80,[object Object],1416,22,5,8,19,8,ルーメンオウル Lv20 / ギアビット Lv22 / リーファウル Lv21,"[object Object],[object Object],[object Object]",5,13558,12142,0.8955598170821655,1,1549,finalist
276,collector,収集・配合,2868465762,efdf7cbe6263a8e12d497b1398faf60fd89a83172af1cb5caca286ced7d25448,completed,1,,,400,200,40,103,65,38,496,72,31,107,16,1,19,0,0,0,0,0,47,11,54,2700,55,43,9,[object Object],[object Object],1,4,0,10,92,5520,103,5937,29,8930,5,1100,7193,7722,,,,80,[object Object],1361,23,6,11,24,13,グルーモス Lv23 / クリスタゴン Lv23 / ギアビット Lv22,"[object Object],[object Object],[object Object]",5,17303,15942,0.9213431196902271,0.7818181818181819,2890,finalist
277,rush,速攻,733806622,924a5a534665bf1a8e4a7294c0440fcc4809b52b06eeef17639056e4f439706e,stuck,0,tower,boss_retry_cap,400,200,40,116,67,49,431,65,51,159,0,0,11,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,179,10740,116,5052,23,6400,4,750,7719,3895,,,,80,[object Object],314,26,5,3,21,3,ペブロン Lv25 / つぼみラビ Lv26 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,14949,14635,0.9789952505184293,1,2797,finalist
278,balanced,バランス,2402215385,2983b845d8c2677cc4856dddf1acd0e69dc25e2fc2ec1ebb1e5bbd211f3c9848,completed,1,,,400,200,40,131,83,48,469,90,41,140,15,1,13,0,0,0,0,0,20,5,0,0,1,1,5,[object Object],[object Object],0,0,0,5,225,13500,131,6553,28,9080,5,1100,11054,6370,,,,80,[object Object],1444,28,6,6,23,6,グルーモス Lv28 / ヒノコぐま Lv28 / ペブロン Lv28,"[object Object],[object Object],[object Object]",5,21314,19870,0.9322511025616965,1,3116,finalist
279,collector,収集・配合,1867107129,a58991c0f6938a5538599de30abc4cf02dc39b637524c7281f3bebd84b565d93,completed,1,,,400,200,40,55,28,27,290,39,16,51,6,1,19,0,0,0,0,0,47,12,23,1150,24,13,10,[object Object],[object Object],0,0,0,10,14,840,55,4062,28,10080,4,750,3164,7709,,,,80,[object Object],4375,17,5,13,21,13,クラッグベア Lv17 / クリスタゴン Lv17 / シンダーホーン Lv17,"[object Object],[object Object],[object Object]",5,14074,9699,0.6891431007531619,0.5416666666666666,1614,finalist
280,rush,速攻,1772361068,4f9c55bd18669a775b5c034e9623cc8124649e179e95962e74f78474c46e98ca,stuck,0,tower,boss_retry_cap,400,200,40,109,61,48,375,64,45,159,0,0,8,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,192,11520,109,8156,23,6400,4,750,7605,3064,,,,80,[object Object],251,26,5,3,19,3,プフバット Lv25 / つぼみラビ Lv25 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,14835,14584,0.9830805527468823,1,2512,finalist
281,balanced,バランス,728075619,9e4042d497decfc7e55045c36125a23393d7f231e94b190c4c36c63c1040acdc,completed,1,,,400,200,40,55,32,23,206,40,15,49,2,1,19,0,0,0,0,0,16,7,0,0,1,1,6,[object Object],[object Object],0,0,0,6,95,5700,55,1901,27,8180,4,750,4176,5329,,,,80,[object Object],2157,21,5,8,22,8,ルーメンオウル Lv21 / シンドレイク Lv20 / リーフリン Lv20,"[object Object],[object Object],[object Object]",5,13186,11029,0.8364174124070984,1,1338,finalist
282,collector,収集・配合,3973665284,c46417052d7a3e397802fb333d8f5b39f307472f0ee409faf255fd1643c948b4,completed,1,,,400,200,40,51,25,26,276,40,11,40,9,1,18,0,0,0,0,0,50,13,20,1000,21,10,9,[object Object],[object Object],0,0,0,10,17,1020,51,3628,31,22780,4,750,4251,15021,26,,,80,[object Object],10820,23,5,14,20,14,シンダーホーン Lv23 / グルーモス Lv19 / クラッグベア Lv16,"[object Object],[object Object],[object Object]",5,27861,17041,0.6116435160259861,0.47619047619047616,1542,finalist
283,rush,速攻,2464934216,ded93ee83774772b9ec73c2555c84b5171f3e6e2fef0dc5936a0b925593c8afc,stuck,0,tower,boss_retry_cap,400,200,40,119,69,50,471,66,53,183,0,0,8,0,0,0,0,0,4,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,191,11460,119,9051,23,6400,4,750,7425,2882,,,,80,[object Object],313,26,5,3,18,3,リーフリン Lv26 / アワマリン Lv23 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,14655,14342,0.9786421016717843,1,2932,finalist
284,balanced,バランス,1992843037,22a7bd487409cba5e80260526bc18ab78f9c11ae6c0b94a63774addf98705381,completed,1,,,400,200,40,106,68,38,427,70,36,126,14,1,13,0,0,0,0,0,24,6,0,0,1,1,5,[object Object],[object Object],0,0,0,7,150,9000,106,5672,28,9080,5,1100,8609,8158,,,,80,[object Object],1711,26,6,7,19,7,グルーモス Lv25 / シンドレイク Lv25 / トゲホッグ Lv26,"[object Object],[object Object],[object Object]",5,18869,17158,0.9093221686363877,1,2685,finalist
285,collector,収集・配合,3925923502,22cbdc9a46f726c4a53924d61227080e3ae668224cb6334d6d8945989fec172e,completed,1,,,400,200,40,56,28,28,285,43,13,50,6,1,20,0,0,0,0,0,49,13,26,1300,27,17,10,[object Object],[object Object],0,0,0,12,19,1140,56,2955,31,22780,4,750,4223,13922,35,,,80,[object Object],11471,22,5,14,20,14,シンダーホーン Lv21 / グルーモス Lv22 / クリスタゴン Lv18,"[object Object],[object Object],[object Object]",5,27833,16362,0.5878633277045234,0.6296296296296297,1629,finalist
286,rush,速攻,1093452943,1612d8eb33cb78fdfbd238c92a68ff9a0724115be744f2b2db6906ce28bb1951,stuck,0,tower,boss_retry_cap,400,200,40,116,66,50,397,66,50,172,0,0,7,0,0,0,0,0,5,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,192,11520,116,7543,23,6400,4,750,7691,3067,,,,80,[object Object],334,25,5,3,23,3,プフバット Lv24 / アワマリン Lv25 / ぷるミン Lv25,"[object Object],[object Object],[object Object]",4,14921,14587,0.977615441324308,1,2652,finalist
287,balanced,バランス,2402412294,acebe11acbc69544f5dc59c3310138a123223d1429754b4cd71a9329878d31f9,stuck,0,tower,boss_retry_cap,400,200,40,171,114,57,555,112,59,192,13,1,11,0,0,0,0,0,25,4,0,0,1,1,4,[object Object],[object Object],0,0,0,5,227,13620,171,5929,25,6820,5,1100,13571,7367,,,,80,[object Object],584,30,6,5,22,5,グルーモス Lv30 / アッシュインプ Lv30 / リーフリン Lv30,"[object Object],[object Object],[object Object]",4,21571,20987,0.9729266144360484,1,3879,finalist
288,collector,収集・配合,112957566,e925b43b1c90dea5da9cb01cdfd0ee39ced422c4763400f2240f8564e4f127ba,completed,1,,,400,200,40,116,74,42,595,79,37,126,11,1,24,0,0,0,0,0,38,11,57,2850,58,45,9,[object Object],[object Object],0,0,0,10,87,5220,116,5056,29,9680,5,1100,8892,9966,,,,80,[object Object],1716,25,6,12,21,12,ルミネル Lv25 / グルーモス Lv24 / シンドレイク Lv25,"[object Object],[object Object],[object Object]",5,19752,18036,0.9131227217496962,0.7758620689655172,3420,finalist
289,rush,速攻,2292069104,719e175c12cee2644ea623f5eba85db9f919959c8bdc7c263554164c8d3d11af,stuck,0,tower,boss_retry_cap,400,200,40,108,61,47,387,63,45,139,0,0,9,0,0,0,0,0,4,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,182,10920,108,4196,23,6400,4,750,7656,3657,,,,80,[object Object],309,26,5,3,22,3,ドリモール Lv25 / リーフリン Lv26 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,14886,14577,0.979242241031842,1,2534,finalist
290,balanced,バランス,4223338961,b9871d0da1b17ada116f463739bb09b655f87fc62249358e50da2b04f99c0dd2,completed,1,,,400,200,40,57,34,23,291,41,16,58,7,1,22,0,0,0,0,0,21,7,0,0,1,1,5,[object Object],[object Object],0,0,0,7,104,6240,57,3325,27,8180,4,750,4497,5141,32,,,80,[object Object],2126,21,5,8,21,8,ルミネル Lv20 / シンドレイク Lv21 / ドリモール Lv21,"[object Object],[object Object],[object Object]",5,13507,11381,0.8426001332642333,1,1648,finalist
291,collector,収集・配合,3998854977,f2ca04701190480e2d2be5f987b88a34e6ede6fc52573e61ae3e1b77fd2aaf64,completed,1,,,400,200,40,53,25,28,261,39,14,52,9,1,25,0,0,0,0,0,41,9,20,1000,21,15,7,[object Object],[object Object],0,0,0,9,12,720,53,2856,28,20580,4,750,3736,13021,,,,80,[object Object],10405,21,5,10,17,10,シンダーホーン Lv21 / クラッグベア Lv16 / ルミネル Lv15,"[object Object],[object Object],[object Object]",5,25146,14741,0.5862164956653145,0.7142857142857143,1480,finalist
292,rush,速攻,3561462802,3e3ddff864327e17dcac886d07d61d6960cb9328bc784814aba788380d530a3d,stuck,0,tower,boss_retry_cap,400,200,40,150,82,68,504,84,66,183,0,0,7,0,0,0,0,0,4,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,206,12360,150,7986,23,6400,5,1100,8449,3378,,,,80,[object Object],291,26,6,3,23,3,アワマリン Lv23 / リーフリン Lv25 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,16029,15738,0.9818454052030694,1,3376,finalist
293,balanced,バランス,2134493032,6e2f77df1557852313172f6a9ec0d129bbcecd9a098617aa6d1e2f2b50c62fcb,completed,1,,,400,200,40,52,32,20,225,37,15,34,8,1,17,0,0,0,0,0,18,6,0,0,1,1,4,[object Object],[object Object],0,0,0,6,71,4260,52,1979,26,7280,4,750,3949,5159,,,,80,[object Object],2640,19,5,7,19,7,ルーメンオウル Lv19 / オアロード Lv19,"[object Object],[object Object]",5,12059,9419,0.7810763744920806,1,1353,finalist
294,collector,収集・配合,3353768494,9a3e6eb1ef95aa0a3e1ead5a9ceba9afeed0ca54acb31bd88e148f62ea9466f6,completed,1,,,400,200,40,50,26,24,291,38,12,53,10,1,15,0,0,0,0,0,40,12,21,1050,22,11,9,[object Object],[object Object],0,0,0,9,16,960,50,3225,30,21880,4,750,3601,14829,25,,,80,[object Object],9472,20,5,13,21,13,シンダーホーン Lv20 / グルーモス Lv20 / クラッグベア Lv19,"[object Object],[object Object],[object Object]",5,26311,16839,0.6399984797233096,0.5,1582,finalist
295,rush,速攻,2811880715,67be25d89a302918c1ee499d474b458a87d8c2cba3f748c7df4f9c8ac4cea990,stuck,0,tower,boss_retry_cap,400,200,40,110,62,48,426,64,46,159,0,0,10,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,194,11640,110,8423,23,6400,4,750,7544,2852,,,,80,[object Object],282,26,5,3,18,3,トゲホッグ Lv24 / リーフリン Lv26 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,14774,14492,0.9809124136997428,1,2690,finalist
296,balanced,バランス,585271470,db7b1178218f8368acf61e275ebf78ec08335553275e3b191d850d7befdbe473,completed,1,,,400,200,40,104,66,38,392,69,35,123,11,1,13,0,0,0,0,0,24,6,0,0,1,1,5,[object Object],[object Object],0,0,0,7,134,8040,104,5861,27,8180,5,1100,8116,6764,,,,80,[object Object],2672,24,6,7,21,7,クリスタゴン Lv24 / シンドレイク Lv24 / リーファウル Lv24,"[object Object],[object Object],[object Object]",5,17476,14804,0.8471046005951018,1,2546,finalist
